ind,year,month,sst,logmld,sss,pCO2_clim,final_miniindex,xlon,ylat,geometry,
43774,1998,1,18.27999959,4.653349044,34.66520882,333.34625,2,213.5,31.5,c(213.5, 31.5)
43775,1998,1,18.34999959,4.706359298,34.72298336,335.48,2,214.5,31.5,c(214.5, 31.5)
43776,1998,1,18.37999959,4.766766686,34.70572376,337.61375,2,215.5,31.5,c(215.5, 31.5)
43777,1998,1,18.32999959,4.754746418,34.17281723,339.7475,2,216.5,31.5,c(216.5, 31.5)
43778,1998,1,18.31999959,4.774287168,34.12220192,341.88125,2,217.5,31.5,c(217.5, 31.5)
43779,1998,1,18.34999959,4.774040491,34.03768253,341.9085,2,218.5,31.5,c(218.5, 31.5)
43780,1998,1,18.31999959,4.78586003,33.88889885,341.93575,2,219.5,31.5,c(219.5, 31.5)
43781,1998,1,18.0999996,4.833128035,33.88094711,341.963,2,220.5,31.5,c(220.5, 31.5)
43782,1998,1,18.14999959,4.853610913,33.96755981,341.99025,2,221.5,31.5,c(221.5, 31.5)
43783,1998,1,18.26999959,4.89863917,34.04033661,342.0175,2,222.5,31.5,c(222.5, 31.5)
43784,1998,1,18.28999959,4.897249989,34.02540493,341.37075,2,223.5,31.5,c(223.5, 31.5)
43785,1998,1,18.0399996,4.861405978,34.04551506,340.724,2,224.5,31.5,c(224.5, 31.5)
43786,1998,1,17.9999996,4.896737682,34.05373192,340.07725,2,225.5,31.5,c(225.5, 31.5)
43787,1998,1,17.9799996,4.620444045,34.09664631,339.4305,2,226.5,31.5,c(226.5, 31.5)
43788,1998,1,17.8299996,4.591257756,34.03093338,338.78375,2,227.5,31.5,c(227.5, 31.5)
43789,1998,1,17.50999961,4.66484279,33.8909893,339.9165,2,228.5,31.5,c(228.5, 31.5)
43790,1998,1,17.37999961,4.568779808,33.69475842,341.04925,2,229.5,31.5,c(229.5, 31.5)
43791,1998,1,17.29999961,4.755986427,33.53590298,342.182,2,230.5,31.5,c(230.5, 31.5)
43792,1998,1,17.20999962,4.739664269,33.58345413,343.31475,2,231.5,31.5,c(231.5, 31.5)
43793,1998,1,17.05999962,4.565283089,33.67400265,344.4475,2,232.5,31.5,c(232.5, 31.5)
43794,1998,1,16.89999962,4.401911724,33.53322124,346.5375,14,233.5,31.5,c(233.5, 31.5)
43795,1998,1,16.72999963,4.395545001,33.56699276,348.6275,15,234.5,31.5,c(234.5, 31.5)
43796,1998,1,16.57999963,4.399488844,33.41328049,350.7175,15,235.5,31.5,c(235.5, 31.5)
43797,1998,1,16.50999963,4.308221118,33.22226143,352.8075,15,236.5,31.5,c(236.5, 31.5)
43798,1998,1,16.44999963,4.248626413,33.37382793,354.8975,15,237.5,31.5,c(237.5, 31.5)
43799,1998,1,16.44999963,4.308084219,33.39953995,354.9878788,15,238.5,31.5,c(238.5, 31.5)
43800,1998,1,16.58999963,4.34469001,33.43813515,355.1269231,15,239.5,31.5,c(239.5, 31.5)
43801,1998,1,16.95999962,4.351179817,33.518466,355.3684211,15,240.5,31.5,c(240.5, 31.5)
43802,1998,1,17.36999961,4.399150353,33.69300556,355.8916667,15,241.5,31.5,c(241.5, 31.5)
43803,1998,1,17.7299996,4.47622718,33.83093548,357.88,15,242.5,31.5,c(242.5, 31.5)
43804,1998,1,18.0999996,4.504657114,33.89139748,357.88,15,243.5,31.5,c(243.5, 31.5)
43806,1998,1,19.01999957,4.260872971,36.01247597,357.88,15,245.5,31.5,c(245.5, 31.5)
43807,1998,1,19.02999957,3.930383301,35.8151598,357.88,15,246.5,31.5,c(246.5, 31.5)
43839,1998,1,17.9899996,2.38442007,35.6437664,343.2391667,2,278.5,31.5,c(278.5, 31.5)
43840,1998,1,18.91999958,3.245652009,35.83478069,340.4073684,2,279.5,31.5,c(279.5, 31.5)
43841,1998,1,20.63999954,4.044431352,35.94792175,339.1003846,2,280.5,31.5,c(280.5, 31.5)
43842,1998,1,21.66999952,4.410679007,35.92847729,338.3478788,2,281.5,31.5,c(281.5, 31.5)
43843,1998,1,22.1999995,4.616856431,36.00288582,337.85875,2,282.5,31.5,c(282.5, 31.5)
43844,1998,1,22.2599995,4.816596535,36.18699646,334.2645,2,283.5,31.5,c(283.5, 31.5)
43845,1998,1,21.93999951,4.819351299,36.19620609,330.67025,2,284.5,31.5,c(284.5, 31.5)
43846,1998,1,21.48999952,4.827444198,36.15586281,327.076,7,285.5,31.5,c(285.5, 31.5)
43847,1998,1,21.07999953,4.862217119,36.13320732,323.48175,7,286.5,31.5,c(286.5, 31.5)
43848,1998,1,20.76999954,5.178828596,36.10653687,319.8875,7,287.5,31.5,c(287.5, 31.5)
43849,1998,1,20.69999954,5.195265584,36.13990402,320.555,7,288.5,31.5,c(288.5, 31.5)
43850,1998,1,20.66999954,5.290687567,36.11198425,321.2225,7,289.5,31.5,c(289.5, 31.5)
43851,1998,1,20.72999954,5.426767523,36.11569881,321.89,7,290.5,31.5,c(290.5, 31.5)
43852,1998,1,20.82999953,5.381971486,36.16782475,322.5575,7,291.5,31.5,c(291.5, 31.5)
43853,1998,1,20.92999953,5.195541842,36.3422842,323.225,7,292.5,31.5,c(292.5, 31.5)
43854,1998,1,20.93999953,5.100875054,36.29714012,322.78725,7,293.5,31.5,c(293.5, 31.5)
43855,1998,1,20.92999953,5.009790402,36.23379612,322.3495,7,294.5,31.5,c(294.5, 31.5)
43856,1998,1,20.91999953,5.079089295,36.3546772,321.91175,7,295.5,31.5,c(295.5, 31.5)
43857,1998,1,21.04999953,5.112862297,36.33441162,321.474,7,296.5,31.5,c(296.5, 31.5)
43858,1998,1,21.06999953,5.013521791,36.41094303,321.03625,7,297.5,31.5,c(297.5, 31.5)
43859,1998,1,21.03999953,5.042710269,36.27011776,324.7035,7,298.5,31.5,c(298.5, 31.5)
43860,1998,1,21.00999953,5.063516274,35.82757664,328.37075,2,299.5,31.5,c(299.5, 31.5)
43861,1998,1,21.04999953,5.002913175,35.90814495,332.038,2,300.5,31.5,c(300.5, 31.5)
43862,1998,1,21.05999953,5.076515221,36.11802673,335.70525,2,301.5,31.5,c(301.5, 31.5)
43863,1998,1,21.03999953,4.961430359,35.82954121,339.3725,2,302.5,31.5,c(302.5, 31.5)
43864,1998,1,20.98999953,4.814861347,35.60293198,339.67325,2,303.5,31.5,c(303.5, 31.5)
43865,1998,1,20.98999953,4.794481924,35.48342419,339.974,2,304.5,31.5,c(304.5, 31.5)
43866,1998,1,20.83999953,4.88499753,35.53823853,340.27475,2,305.5,31.5,c(305.5, 31.5)
43867,1998,1,20.60999954,4.991562996,35.59188175,340.5755,2,306.5,31.5,c(306.5, 31.5)
43868,1998,1,20.35999954,4.900900682,36.08878803,340.87625,2,307.5,31.5,c(307.5, 31.5)
43869,1998,1,20.26999955,4.922701369,36.22266865,340.0695,2,308.5,31.5,c(308.5, 31.5)
43870,1998,1,20.23999955,4.813841385,35.95060158,339.26275,2,309.5,31.5,c(309.5, 31.5)
43871,1998,1,20.27999955,4.758892915,35.71766663,338.456,2,310.5,31.5,c(310.5, 31.5)
43872,1998,1,20.30999955,4.70335733,35.45683002,337.64925,2,311.5,31.5,c(311.5, 31.5)
43873,1998,1,20.29999955,4.712744482,35.34106159,336.8425,2,312.5,31.5,c(312.5, 31.5)
43874,1998,1,20.28999955,4.767450448,35.22955513,339.28425,2,313.5,31.5,c(313.5, 31.5)
43875,1998,1,20.31999955,4.953895775,35.23877811,341.726,2,314.5,31.5,c(314.5, 31.5)
43876,1998,1,20.34999955,4.997447252,35.34487724,344.16775,14,315.5,31.5,c(315.5, 31.5)
43877,1998,1,20.23999955,4.670190819,35.38702106,346.6095,14,316.5,31.5,c(316.5, 31.5)
43878,1998,1,20.14999955,4.648069071,35.16934013,349.05125,14,317.5,31.5,c(317.5, 31.5)
43879,1998,1,20.00999955,4.665811841,35.35756683,348.38025,14,318.5,31.5,c(318.5, 31.5)
43880,1998,1,19.92999955,4.713844662,35.47517586,347.70925,14,319.5,31.5,c(319.5, 31.5)
43881,1998,1,20.10999955,4.704510415,35.3734026,347.03825,14,320.5,31.5,c(320.5, 31.5)
43882,1998,1,20.28999955,4.618542048,35.27564907,346.36725,14,321.5,31.5,c(321.5, 31.5)
43883,1998,1,20.41999954,4.595613467,35.18843937,345.69625,14,322.5,31.5,c(322.5, 31.5)
43884,1998,1,20.51999954,4.644760966,35.35687828,345.92225,14,323.5,31.5,c(323.5, 31.5)
43885,1998,1,20.42999954,4.634896315,35.47853279,346.14825,14,324.5,31.5,c(324.5, 31.5)
43886,1998,1,20.29999955,4.599460562,35.46748447,346.37425,14,325.5,31.5,c(325.5, 31.5)
43887,1998,1,20.17999955,4.578507076,35.23447514,346.60025,14,326.5,31.5,c(326.5, 31.5)
43888,1998,1,20.10999955,4.583653494,35.19931507,346.82625,14,327.5,31.5,c(327.5, 31.5)
43889,1998,1,19.95999955,4.633864398,35.32082939,346.447,14,328.5,31.5,c(328.5, 31.5)
43890,1998,1,20.03999955,4.658641891,35.38669205,346.06775,14,329.5,31.5,c(329.5, 31.5)
43891,1998,1,20.15999955,4.648224909,35.59778881,345.6885,14,330.5,31.5,c(330.5, 31.5)
43892,1998,1,20.23999955,4.636166476,35.61785698,345.30925,14,331.5,31.5,c(331.5, 31.5)
43893,1998,1,20.12999955,4.609880831,35.7078495,344.93,14,332.5,31.5,c(332.5, 31.5)
43894,1998,1,20.07999955,4.604421046,35.67881966,345.56925,14,333.5,31.5,c(333.5, 31.5)
43895,1998,1,20.05999955,4.623608092,35.5332098,346.2085,14,334.5,31.5,c(334.5, 31.5)
43896,1998,1,20.06999955,4.639107616,35.60146427,346.84775,14,335.5,31.5,c(335.5, 31.5)
43897,1998,1,20.13999955,4.648786356,35.65535259,347.487,14,336.5,31.5,c(336.5, 31.5)
43898,1998,1,20.13999955,4.673331643,35.69385815,348.12625,14,337.5,31.5,c(337.5, 31.5)
43899,1998,1,20.06999955,4.657161658,35.57743645,348.22425,14,338.5,31.5,c(338.5, 31.5)
43900,1998,1,19.96999955,4.626723578,35.89738178,348.32225,14,339.5,31.5,c(339.5, 31.5)
43901,1998,1,19.86999956,4.66777057,36.01131058,348.42025,14,340.5,31.5,c(340.5, 31.5)
43902,1998,1,19.71999956,4.672512496,36.12296009,348.51825,14,341.5,31.5,c(341.5, 31.5)
43903,1998,1,19.60999956,4.732302766,36.24542713,348.61625,14,342.5,31.5,c(342.5, 31.5)
43904,1998,1,19.54999956,4.737874337,36.35149384,348.2830769,14,343.5,31.5,c(343.5, 31.5)
43905,1998,1,19.51999956,4.686467087,36.41993332,347.9323684,14,344.5,31.5,c(344.5, 31.5)
43906,1998,1,19.39999957,4.585718054,36.40445423,347.5627027,14,345.5,31.5,c(345.5, 31.5)
43907,1998,1,19.20999957,4.610370922,36.10087776,347.1725,14,346.5,31.5,c(346.5, 31.5)
43908,1998,1,18.95999958,4.602278783,36.03431797,346.76,14,347.5,31.5,c(347.5, 31.5)
43909,1998,1,18.59999958,4.619161278,36.10645199,346.76,14,348.5,31.5,c(348.5, 31.5)
43910,1998,1,18.34999959,4.926595168,35.99328041,346.76,14,349.5,31.5,c(349.5, 31.5)
43911,1998,1,18.21999959,4.313165901,35.75235271,346.76,14,350.5,31.5,c(350.5, 31.5)
44044,1998,1,11.96999973,3.661355299,32.73987484,322.28,7,123.5,32.5,c(123.5, 32.5)
44045,1998,1,13.83999969,3.937623216,33.95092392,322.28,7,124.5,32.5,c(124.5, 32.5)
44046,1998,1,15.01999966,4.357313208,33.99410439,322.28,7,125.5,32.5,c(125.5, 32.5)
44047,1998,1,15.92999964,4.659784563,34.07555485,322.28,7,126.5,32.5,c(126.5, 32.5)
44048,1998,1,16.92999962,4.709447369,34.33477592,322.28,7,127.5,32.5,c(127.5, 32.5)
44049,1998,1,18.24999959,4.626430067,34.36832523,322.28,7,128.5,32.5,c(128.5, 32.5)
44050,1998,1,18.95999958,4.518580635,34.2076273,322.28,7,129.5,32.5,c(129.5, 32.5)
44052,1998,1,19.74999956,4.295762331,34.29994202,322.28,7,131.5,32.5,c(131.5, 32.5)
44054,1998,1,20.81999953,4.718298546,34.61349678,308.73,7,133.5,32.5,c(133.5, 32.5)
44055,1998,1,20.70999954,4.837524371,34.69801617,308.73,7,134.5,32.5,c(134.5, 32.5)
44056,1998,1,20.58999954,4.893446564,34.73334217,308.73,7,135.5,32.5,c(135.5, 32.5)
44057,1998,1,20.54999954,4.915997147,34.73834133,308.73,7,136.5,32.5,c(136.5, 32.5)
44058,1998,1,20.42999954,4.866731207,34.72158337,308.73,7,137.5,32.5,c(137.5, 32.5)
44059,1998,1,20.29999955,4.77177857,34.70845604,307.8555556,7,138.5,32.5,c(138.5, 32.5)
44060,1998,1,20.26999955,4.65706274,34.71817303,307.0283784,7,139.5,32.5,c(139.5, 32.5)
44061,1998,1,20.56999954,4.61569441,34.7454443,306.2447368,7,140.5,32.5,c(140.5, 32.5)
44062,1998,1,20.76999954,4.811006228,34.7234869,305.5012821,7,141.5,32.5,c(141.5, 32.5)
44063,1998,1,20.79999954,5.009376925,34.68169308,304.795,7,142.5,32.5,c(142.5, 32.5)
44064,1998,1,20.64999954,5.080881554,34.64932919,304.84525,7,143.5,32.5,c(143.5, 32.5)
44065,1998,1,20.38999954,5.119796092,34.48322868,304.8955,7,144.5,32.5,c(144.5, 32.5)
44066,1998,1,20.21999955,5.036090171,34.39646626,304.94575,7,145.5,32.5,c(145.5, 32.5)
44067,1998,1,20.15999955,5.039197797,34.45295238,304.996,7,146.5,32.5,c(146.5, 32.5)
44068,1998,1,20.14999955,5.184138286,34.44080925,305.04625,7,147.5,32.5,c(147.5, 32.5)
44069,1998,1,20.02999955,5.234171004,34.45657349,305.378,7,148.5,32.5,c(148.5, 32.5)
44070,1998,1,19.96999955,5.245656579,34.41663742,305.70975,7,149.5,32.5,c(149.5, 32.5)
44071,1998,1,19.85999956,5.256741575,34.33218479,306.0415,7,150.5,32.5,c(150.5, 32.5)
44072,1998,1,19.63999956,5.281866606,34.3745079,306.37325,7,151.5,32.5,c(151.5, 32.5)
44073,1998,1,19.21999957,5.281727036,34.40345001,306.705,7,152.5,32.5,c(152.5, 32.5)
44074,1998,1,19.21999957,5.122026817,34.37800217,307.54825,7,153.5,32.5,c(153.5, 32.5)
44075,1998,1,19.38999957,5.024074539,34.31425858,308.3915,7,154.5,32.5,c(154.5, 32.5)
44076,1998,1,19.53999956,5.023033295,34.27781487,309.23475,7,155.5,32.5,c(155.5, 32.5)
44077,1998,1,19.51999956,4.980310755,34.31245995,310.078,7,156.5,32.5,c(156.5, 32.5)
44078,1998,1,19.30999957,5.088616316,34.31223965,310.92125,7,157.5,32.5,c(157.5, 32.5)
44079,1998,1,18.95999958,5.224306226,34.30502701,310.5075,7,158.5,32.5,c(158.5, 32.5)
44080,1998,1,18.56999958,5.222310082,34.29161739,310.09375,7,159.5,32.5,c(159.5, 32.5)
44081,1998,1,18.57999958,5.128187317,34.39856529,309.68,7,160.5,32.5,c(160.5, 32.5)
44082,1998,1,18.51999959,4.972896569,34.46702099,309.26625,7,161.5,32.5,c(161.5, 32.5)
44083,1998,1,18.53999959,4.952565696,34.39790154,308.8525,7,162.5,32.5,c(162.5, 32.5)
44084,1998,1,18.58999958,4.977645979,34.3628664,308.84125,7,163.5,32.5,c(163.5, 32.5)
44085,1998,1,18.66999958,4.927084334,34.31738663,308.83,7,164.5,32.5,c(164.5, 32.5)
44086,1998,1,18.57999958,4.909452063,34.29368019,308.81875,7,165.5,32.5,c(165.5, 32.5)
44087,1998,1,18.53999959,4.923545059,34.26131916,308.8075,7,166.5,32.5,c(166.5, 32.5)
44088,1998,1,18.55999959,4.958553192,34.35833263,308.79625,7,167.5,32.5,c(167.5, 32.5)
44089,1998,1,18.28999959,4.982096651,34.45067024,309.0415,7,168.5,32.5,c(168.5, 32.5)
44090,1998,1,18.25999959,5.006424132,34.41806698,309.28675,7,169.5,32.5,c(169.5, 32.5)
44091,1998,1,18.17999959,4.960861272,34.34065723,309.532,7,170.5,32.5,c(170.5, 32.5)
44092,1998,1,17.9899996,4.92962994,34.30030441,309.77725,7,171.5,32.5,c(171.5, 32.5)
44093,1998,1,17.55999961,4.990759468,34.2968359,310.0225,7,172.5,32.5,c(172.5, 32.5)
44094,1998,1,17.52999961,5.05191813,34.15397739,310.7055,7,173.5,32.5,c(173.5, 32.5)
44095,1998,1,17.55999961,4.928730108,34.11214447,311.3885,7,174.5,32.5,c(174.5, 32.5)
44096,1998,1,17.52999961,4.900483477,34.30775356,312.0715,7,175.5,32.5,c(175.5, 32.5)
44097,1998,1,17.30999961,4.908551672,34.31749249,312.7545,7,176.5,32.5,c(176.5, 32.5)
44098,1998,1,16.90999962,4.994415422,34.20326424,313.4375,7,177.5,32.5,c(177.5, 32.5)
44099,1998,1,16.49999963,5.093435647,34.06512928,313.6275,7,178.5,32.5,c(178.5, 32.5)
44100,1998,1,16.25999964,4.981927389,33.82564545,313.8175,7,179.5,32.5,c(179.5, 32.5)
44101,1998,1,16.46999963,4.757388119,33.76518631,314.0075,7,180.5,32.5,c(180.5, 32.5)
44102,1998,1,16.39999963,4.76981474,34.15398693,314.1975,7,181.5,32.5,c(181.5, 32.5)
44103,1998,1,16.23999964,4.779558389,34.20114136,314.3875,7,182.5,32.5,c(182.5, 32.5)
44104,1998,1,16.15999964,4.692959495,34.09919643,314.59,7,183.5,32.5,c(183.5, 32.5)
44105,1998,1,16.41999963,4.671103834,34.12491989,314.7925,7,184.5,32.5,c(184.5, 32.5)
44106,1998,1,16.43999963,4.67077623,34.21294498,314.995,7,185.5,32.5,c(185.5, 32.5)
44107,1998,1,16.38999963,4.6596006,34.20890236,315.1975,7,186.5,32.5,c(186.5, 32.5)
44108,1998,1,16.33999963,4.655505357,34.13258553,315.4,7,187.5,32.5,c(187.5, 32.5)
44109,1998,1,16.25999964,4.649410665,34.10655403,315.3525,7,188.5,32.5,c(188.5, 32.5)
44110,1998,1,16.19999964,4.608009586,34.07420349,315.305,7,189.5,32.5,c(189.5, 32.5)
44111,1998,1,16.17999964,4.558398107,34.04384613,315.2575,7,190.5,32.5,c(190.5, 32.5)
44112,1998,1,16.14999964,4.541912946,33.91667461,315.21,7,191.5,32.5,c(191.5, 32.5)
44113,1998,1,16.09999964,4.563781631,33.8093462,315.1625,7,192.5,32.5,c(192.5, 32.5)
44114,1998,1,16.07999964,4.601816099,33.76391029,315.60725,7,193.5,32.5,c(193.5, 32.5)
44115,1998,1,16.05999964,4.660188848,33.71904278,316.052,7,194.5,32.5,c(194.5, 32.5)
44116,1998,1,16.08999964,4.726113784,33.58523178,316.49675,7,195.5,32.5,c(195.5, 32.5)
44117,1998,1,16.23999964,4.752828697,33.61086082,316.9415,7,196.5,32.5,c(196.5, 32.5)
44118,1998,1,16.19999964,4.721718407,33.75686073,317.38625,7,197.5,32.5,c(197.5, 32.5)
44119,1998,1,16.12999964,4.697756842,33.90590572,317.841,7,198.5,32.5,c(198.5, 32.5)
44120,1998,1,16.16999964,4.714533518,34.05764961,318.29575,7,199.5,32.5,c(199.5, 32.5)
44121,1998,1,16.50999963,4.78700206,34.12219715,318.7505,7,200.5,32.5,c(200.5, 32.5)
44122,1998,1,16.55999963,4.8306873,34.09321117,319.20525,7,201.5,32.5,c(201.5, 32.5)
44123,1998,1,16.53999963,4.737293589,33.91129494,319.66,7,202.5,32.5,c(202.5, 32.5)
44124,1998,1,16.55999963,4.752676562,33.99064541,320.9045,7,203.5,32.5,c(203.5, 32.5)
44125,1998,1,16.75999963,4.700717299,33.79092026,322.149,7,204.5,32.5,c(204.5, 32.5)
44126,1998,1,16.82999962,4.647315664,33.75249004,323.3935,7,205.5,32.5,c(205.5, 32.5)
44127,1998,1,16.85999962,4.646891502,33.96630096,324.638,7,206.5,32.5,c(206.5, 32.5)
44128,1998,1,16.92999962,4.686171945,34.33204174,325.8825,7,207.5,32.5,c(207.5, 32.5)
44129,1998,1,17.09999962,4.701987562,34.35995579,326.98575,7,208.5,32.5,c(208.5, 32.5)
44130,1998,1,17.16999962,4.694125303,34.76837158,328.089,2,209.5,32.5,c(209.5, 32.5)
44131,1998,1,17.18999962,4.671830909,34.93301678,329.19225,2,210.5,32.5,c(210.5, 32.5)
44132,1998,1,17.20999962,4.581941145,35.00458622,330.2955,2,211.5,32.5,c(211.5, 32.5)
44133,1998,1,17.27999961,4.656831048,34.79801941,331.39875,2,212.5,32.5,c(212.5, 32.5)
44134,1998,1,17.34999961,4.723489962,34.72201347,333.559,2,213.5,32.5,c(213.5, 32.5)
44135,1998,1,17.41999961,4.682456091,34.74833012,335.71925,2,214.5,32.5,c(214.5, 32.5)
44136,1998,1,17.47999961,4.665546291,34.56339931,337.8795,2,215.5,32.5,c(215.5, 32.5)
44137,1998,1,17.50999961,4.667539297,34.31860924,340.03975,2,216.5,32.5,c(216.5, 32.5)
44138,1998,1,17.55999961,4.766259382,33.91877842,342.2,2,217.5,32.5,c(217.5, 32.5)
44139,1998,1,17.60999961,4.736170271,33.90736866,342.01775,2,218.5,32.5,c(218.5, 32.5)
44140,1998,1,17.57999961,4.783735267,33.9167881,341.8355,2,219.5,32.5,c(219.5, 32.5)
44141,1998,1,17.35999961,4.735357368,33.94093323,341.65325,2,220.5,32.5,c(220.5, 32.5)
44142,1998,1,17.41999961,4.849092086,33.91287231,341.471,2,221.5,32.5,c(221.5, 32.5)
44143,1998,1,17.58999961,4.927011434,33.83628178,341.28875,2,222.5,32.5,c(222.5, 32.5)
44144,1998,1,17.66999961,4.657348053,33.85810566,340.6635,2,223.5,32.5,c(223.5, 32.5)
44145,1998,1,17.44999961,4.734586018,33.79112911,340.03825,2,224.5,32.5,c(224.5, 32.5)
44146,1998,1,17.40999961,4.563452965,33.68123627,339.413,2,225.5,32.5,c(225.5, 32.5)
44147,1998,1,17.35999961,4.346374601,34.01810074,338.78775,2,226.5,32.5,c(226.5, 32.5)
44148,1998,1,17.19999962,4.559404537,33.71060371,338.1625,2,227.5,32.5,c(227.5, 32.5)
44149,1998,1,16.84999962,4.562835579,33.65367508,338.892,2,228.5,32.5,c(228.5, 32.5)
44150,1998,1,16.70999963,4.449693465,33.28926086,339.6215,2,229.5,32.5,c(229.5, 32.5)
44151,1998,1,16.61999963,4.642097791,33.20734882,340.351,2,230.5,32.5,c(230.5, 32.5)
44152,1998,1,16.49999963,4.69282766,33.29407692,341.0805,2,231.5,32.5,c(231.5, 32.5)
44153,1998,1,16.34999963,4.536124859,33.07487011,341.81,2,232.5,32.5,c(232.5, 32.5)
44154,1998,1,16.11999964,4.483057709,33.01926517,344.274359,2,233.5,32.5,c(233.5, 32.5)
44155,1998,1,15.89999964,4.463812685,33.23526669,346.8684211,15,234.5,32.5,c(234.5, 32.5)
44156,1998,1,15.73999965,4.389291832,33.1938591,349.6027027,15,235.5,32.5,c(235.5, 32.5)
44157,1998,1,15.76999965,4.29881774,33.12764454,352.4888889,15,236.5,32.5,c(236.5, 32.5)
44158,1998,1,15.81999965,4.384042495,33.2536993,355.54,15,237.5,32.5,c(237.5, 32.5)
44159,1998,1,15.92999964,4.379262569,33.41932774,355.54,15,238.5,32.5,c(238.5, 32.5)
44160,1998,1,16.17999964,4.390822008,33.52991009,355.54,15,239.5,32.5,c(239.5, 32.5)
44161,1998,1,16.70999963,4.501948953,33.59381294,355.54,15,240.5,32.5,c(240.5, 32.5)
44162,1998,1,17.10999962,4.571777344,33.6248045,355.54,15,241.5,32.5,c(241.5, 32.5)
44200,1998,1,18.59999958,2.73432366,35.62197208,338.36,2,279.5,32.5,c(279.5, 32.5)
44201,1998,1,19.79999956,3.287497635,35.76975441,338.36,2,280.5,32.5,c(280.5, 32.5)
44202,1998,1,20.83999953,4.01864437,35.88280964,338.36,2,281.5,32.5,c(281.5, 32.5)
44203,1998,1,21.55999952,4.349728892,35.94267178,338.36,2,282.5,32.5,c(282.5, 32.5)
44204,1998,1,21.96999951,4.400072611,36.09452534,334.1977778,2,283.5,32.5,c(283.5, 32.5)
44205,1998,1,22.12999951,4.409105337,36.22606182,330.2605405,2,284.5,32.5,c(284.5, 32.5)
44206,1998,1,22.01999951,4.445043958,36.16224194,326.5305263,7,285.5,32.5,c(285.5, 32.5)
44207,1998,1,21.74999951,4.741737916,36.16682529,322.9917949,7,286.5,32.5,c(286.5, 32.5)
44208,1998,1,21.25999952,5.142379906,36.14033508,319.63,7,287.5,32.5,c(287.5, 32.5)
44209,1998,1,20.53999954,5.253949159,36.12935829,320.12525,7,288.5,32.5,c(288.5, 32.5)
44210,1998,1,20.10999955,5.349910499,36.11535358,320.6205,7,289.5,32.5,c(289.5, 32.5)
44211,1998,1,19.93999955,5.537243665,36.06054401,321.11575,7,290.5,32.5,c(290.5, 32.5)
44212,1998,1,19.95999955,5.329439672,36.02121925,321.611,7,291.5,32.5,c(291.5, 32.5)
44213,1998,1,20.16999955,5.041363048,36.1523447,322.10625,7,292.5,32.5,c(292.5, 32.5)
44214,1998,1,20.26999955,4.994333337,36.1577692,321.88725,7,293.5,32.5,c(293.5, 32.5)
44215,1998,1,20.35999954,5.068649859,36.19442368,321.66825,7,294.5,32.5,c(294.5, 32.5)
44216,1998,1,20.48999954,5.136316073,36.05454445,321.44925,7,295.5,32.5,c(295.5, 32.5)
44217,1998,1,20.68999954,5.233712532,35.96206665,321.23025,7,296.5,32.5,c(296.5, 32.5)
44218,1998,1,20.68999954,5.189841487,36.1021843,321.01125,7,297.5,32.5,c(297.5, 32.5)
44219,1998,1,20.57999954,5.130471251,36.02810097,324.647,7,298.5,32.5,c(298.5, 32.5)
44220,1998,1,20.46999954,5.239362222,35.73661709,328.28275,2,299.5,32.5,c(299.5, 32.5)
44221,1998,1,20.47999954,5.291807717,35.70306683,331.9185,2,300.5,32.5,c(300.5, 32.5)
44222,1998,1,20.51999954,5.117822557,35.91105175,335.55425,2,301.5,32.5,c(301.5, 32.5)
44223,1998,1,20.53999954,5.019422549,35.560853,339.19,2,302.5,32.5,c(302.5, 32.5)
44224,1998,1,20.52999954,5.039920359,35.56058693,339.40575,2,303.5,32.5,c(303.5, 32.5)
44225,1998,1,20.51999954,5.03931601,35.47963428,339.6215,2,304.5,32.5,c(304.5, 32.5)
44226,1998,1,20.35999954,5.028590931,35.46413803,339.83725,2,305.5,32.5,c(305.5, 32.5)
44227,1998,1,20.13999955,5.099351473,35.42115021,340.053,2,306.5,32.5,c(306.5, 32.5)
44228,1998,1,19.89999956,4.970962016,35.51672935,340.26875,2,307.5,32.5,c(307.5, 32.5)
44229,1998,1,19.70999956,4.878336639,35.89391804,339.075,2,308.5,32.5,c(308.5, 32.5)
